yr_cde	trm_cde	room_cde	crs_cde	monday_cde	tuesday_cde	wednesday_cde	thursday_cde	friday_cde	saturday_cde	sunday_cde	begin_tim	end_tim
2024	S1	S100	MEC  1602 195		T						1/1/1900 18:00:00	1/1/1900 19:50:00
2024	S1	S100	MEC  1602 196				R				1/1/1900 18:00:00	1/1/1900 19:50:00
2024	S1	S107	ELE  1601 003	M		W		F			1/1/1900 15:00:00	1/1/1900 15:50:00
2024	S1	S107	MEC  1602 121		T						1/1/1900 08:00:00	1/1/1900 09:50:00
2024	S1	S107	MEC  1602 121	M				F			1/1/1900 08:00:00	1/1/1900 08:50:00
2024	S1	S107	MEC  1602 122	M				F			1/1/1900 08:00:00	1/1/1900 08:50:00
2024	S1	S107	MEC  1602 122				R				1/1/1900 08:00:00	1/1/1900 09:50:00
2024	S1	S107	MEC  1602 161		T						1/1/1900 13:00:00	1/1/1900 14:50:00
2024	S1	S107	MEC  2010 002	M		W		F			1/1/1900 09:00:00	1/1/1900 09:50:00
2024	S1	S107	MEC  3040 001	M			R	F			1/1/1900 10:00:00	1/1/1900 10:50:00
2024	S1	S107	MEC  3040 002		T	W		F			1/1/1900 11:00:00	1/1/1900 11:50:00
2024	S1	S107	PHY  3530 001					F			1/1/1900 14:00:00	1/1/1900 14:50:00
2024	S1	S107	PHY  3810 001	M		W	R				1/1/1900 14:00:00	1/1/1900 14:50:00
2024	S1	S130	MEC  4060 111		T						1/1/1900 08:00:00	1/1/1900 09:50:00
2024	S1	S130	MEC  4060 121				R				1/1/1900 09:00:00	1/1/1900 10:50:00
2024	S1	S130	MEC  4060 131		T						1/1/1900 10:00:00	1/1/1900 11:50:00
2024	S1	S130	MEC  4060 131	M			R				1/1/1900 11:00:00	1/1/1900 11:50:00
2024	S1	S130	MEC  4060 141			W					1/1/1900 12:00:00	1/1/1900 13:50:00
2024	S1	S130	MEC  4060 151			W					1/1/1900 15:00:00	1/1/1900 16:50:00
2024	S1	S130	MEC  4870 111					F			1/1/1900 12:00:00	1/1/1900 13:50:00
2024	S1	S132	MEC  4310 111		T						1/1/1900 08:00:00	1/1/1900 09:50:00
2024	S1	S132	MEC  4310 112				R				1/1/1900 08:00:00	1/1/1900 09:50:00
2024	S1	S132	MEC  4310 121		T						1/1/1900 10:00:00	1/1/1900 11:50:00
2024	S1	S132	MEC  4310 122				R				1/1/1900 10:00:00	1/1/1900 11:50:00
2024	S1	S132	MEC  4310 132					F			1/1/1900 12:00:00	1/1/1900 13:50:00
2024	S1	S132	MEC  4310 141			W					1/1/1900 12:00:00	1/1/1900 13:50:00
2024	S1	S132	MEC  4310 151			W					1/1/1900 15:00:00	1/1/1900 16:50:00
2024	S1	S132	MEC  4310 152					F			1/1/1900 15:00:00	1/1/1900 16:50:00
2024	S1	S132	MEC  4901 117			W		F			1/1/1900 10:00:00	1/1/1900 10:50:00
2024	S1	S160	PHY  1110 161		T						1/1/1900 13:00:00	1/1/1900 14:50:00
2024	S1	S160	PHY  1110 162			W					1/1/1900 13:00:00	1/1/1900 14:50:00
2024	S1	S160	PHY  1110 171		T						1/1/1900 15:00:00	1/1/1900 16:50:00
2024	S1	S160	PHY  1110 172			W					1/1/1900 15:00:00	1/1/1900 16:50:00
2024	S1	S206	CHM  1010 123	M	T		R				1/1/1900 15:00:00	1/1/1900 15:50:00
2024	S1	S206	CHM  1010 124	M	T		R				1/1/1900 15:00:00	1/1/1900 15:50:00
2024	S1	S206	CHM  1010 141	M			R	F			1/1/1900 09:00:00	1/1/1900 09:50:00
2024	S1	S206	CHM  1010 142	M			R	F			1/1/1900 09:00:00	1/1/1900 09:50:00
2024	S1	S206	CHM  1010 165	M	T	W					1/1/1900 13:00:00	1/1/1900 13:50:00
2024	S1	S206	CHM  1010 166	M	T	W					1/1/1900 13:00:00	1/1/1900 13:50:00
2024	S1	S206	CHM  1010 181	M	T	W					1/1/1900 14:00:00	1/1/1900 14:50:00
2024	S1	S206	CHM  1010 182	M	T	W					1/1/1900 14:00:00	1/1/1900 14:50:00
2024	S1	S206	CHM  1010A121	M	T		R	F			1/1/1900 15:00:00	1/1/1900 15:50:00
2024	S1	S206	CHM  1010A122	M	T		R	F			1/1/1900 15:00:00	1/1/1900 15:50:00
2024	S1	S206	MEC  4676 001	M		W		F			1/1/1900 08:00:00	1/1/1900 08:50:00
2024	S1	S206	MEC  5980 002	M		W		F			1/1/1900 08:00:00	1/1/1900 08:50:00
2024	S1	S206	PHL  3101 007	M		W					1/1/1900 16:00:00	1/1/1900 17:15:00
2024	S1	S206	PHL  3102 001	M		W		F			1/1/1900 10:00:00	1/1/1900 10:50:00
2024	S1	S206	PHY  1110 191		T		R				1/1/1900 17:00:00	1/1/1900 18:15:00
2024	S1	S206	PHY  1110 192		T		R				1/1/1900 17:00:00	1/1/1900 18:15:00
2024	S1	S207	CHM  1010 151	M			R	F			1/1/1900 10:00:00	1/1/1900 10:50:00
2024	S1	S207	CHM  1010 152	M			R	F			1/1/1900 10:00:00	1/1/1900 10:50:00
2024	S1	S207	CHM  1010 171	M			R	F			1/1/1900 13:00:00	1/1/1900 13:50:00
2024	S1	S207	CHM  1010 172	M			R	F			1/1/1900 13:00:00	1/1/1900 13:50:00
2024	S1	S207	CHM  1010 175	M			R	F			1/1/1900 14:00:00	1/1/1900 14:50:00
2024	S1	S207	CHM  1010 176	M			R	F			1/1/1900 14:00:00	1/1/1900 14:50:00
2024	S1	S207	MEC  2010 004		T		R	F			1/1/1900 11:00:00	1/1/1900 11:50:00
2024	S1	S207	MEC  2110 001	M		W					1/1/1900 11:30:00	1/1/1900 12:45:00
2024	S1	S207	MEC  4810 111	M		W					1/1/1900 08:00:00	1/1/1900 08:50:00
2024	S1	S207	MEC  4810 112	M		W					1/1/1900 08:00:00	1/1/1900 08:50:00
2024	S1	S207	PHY  1110 121	M			R	F			1/1/1900 09:00:00	1/1/1900 09:50:00
2024	S1	S207	PHY  1110 122	M			R	F			1/1/1900 09:00:00	1/1/1900 09:50:00
2024	S1	S207	PHY  1110 181	M							1/1/1900 15:00:00	1/1/1900 15:50:00
2024	S1	S207	PHY  1110 182	M							1/1/1900 15:00:00	1/1/1900 15:50:00
2024	S1	S210	CPE  2600 111				R				1/1/1900 08:00:00	1/1/1900 09:50:00
2024	S1	S210	ELE  3510 111	M	T			F			1/1/1900 09:00:00	1/1/1900 09:50:00
2024	S1	S210	ELE  3510 121	M			R	F			1/1/1900 11:00:00	1/1/1900 11:50:00
2024	S1	S210	IND  3700 001	M		W		F			1/1/1900 08:00:00	1/1/1900 08:50:00
2024	S1	S210	MEC  2010 007	M		W		F			1/1/1900 15:00:00	1/1/1900 15:50:00
2024	S1	S210	MEC  3040 003	M	T			F			1/1/1900 13:00:00	1/1/1900 13:50:00
2024	S1	S210	MEC  3310 141	M			R				1/1/1900 14:00:00	1/1/1900 14:50:00
2024	S1	S210	MEC  4901 112			W					1/1/1900 10:00:00	1/1/1900 10:50:00
2024	S1	S210	PHY  1120 131	M	T			F			1/1/1900 10:00:00	1/1/1900 10:50:00
2024	S1	S214	MEC  2010 003			W					1/1/1900 10:00:00	1/1/1900 10:50:00
2024	S1	S214	MEC  2010 003	M				F			1/1/1900 10:00:00	1/1/1900 10:50:00
2024	S1	S214	MEC  2010 008	M		W					1/1/1900 16:00:00	1/1/1900 17:15:00
2024	S1	S214	MEC  2030 111				R				1/1/1900 13:00:00	1/1/1900 14:50:00
2024	S1	S214	MEC  2030 111	M	T	W					1/1/1900 13:00:00	1/1/1900 13:50:00
2024	S1	S214	MEC  2030 112					F			1/1/1900 13:00:00	1/1/1900 14:50:00
2024	S1	S214	MEC  2030 112	M	T	W					1/1/1900 13:00:00	1/1/1900 13:50:00
2024	S1	S214	MEC  3040 004	M		W		F			1/1/1900 15:00:00	1/1/1900 15:50:00
2024	S1	S214	MEC  3210 151		T						1/1/1900 16:00:00	1/1/1900 17:50:00
2024	S1	S214	MEC  4310 111	M		W					1/1/1900 08:00:00	1/1/1900 08:50:00
2024	S1	S214	MEC  4310 112	M		W					1/1/1900 08:00:00	1/1/1900 08:50:00
2024	S1	S214	MEC  4670 111				R				1/1/1900 10:00:00	1/1/1900 11:50:00
2024	S1	S214	MEC  4670 111		T			F			1/1/1900 11:00:00	1/1/1900 11:50:00
2024	S1	S228	PHY  1110 111				R				1/1/1900 08:00:00	1/1/1900 09:50:00
2024	S1	S228	PHY  1110 112					F			1/1/1900 08:00:00	1/1/1900 09:50:00
2024	S1	S228	PHY  1110 121		T						1/1/1900 08:00:00	1/1/1900 09:50:00
2024	S1	S228	PHY  1110 122			W					1/1/1900 08:00:00	1/1/1900 09:50:00
2024	S1	S228	PHY  1110 123			W					1/1/1900 13:00:00	1/1/1900 14:50:00
2024	S1	S228	PHY  1110 124			W					1/1/1900 15:00:00	1/1/1900 16:50:00
2024	S1	S228	PHY  1110 131		T						1/1/1900 10:00:00	1/1/1900 11:50:00
2024	S1	S228	PHY  1110 132			W					1/1/1900 10:00:00	1/1/1900 11:50:00
2024	S1	S228	PHY  1110 141				R				1/1/1900 10:00:00	1/1/1900 11:50:00
2024	S1	S228	PHY  1110 142					F			1/1/1900 10:00:00	1/1/1900 11:50:00
2024	S1	S228	PHY  1110 151				R				1/1/1900 13:00:00	1/1/1900 14:50:00
2024	S1	S228	PHY  1110 152					F			1/1/1900 13:00:00	1/1/1900 14:50:00
2024	S1	S228	PHY  1110 181				R				1/1/1900 15:00:00	1/1/1900 16:50:00
2024	S1	S228	PHY  1110 182		T						1/1/1900 15:00:00	1/1/1900 16:50:00
2024	S1	S228	PHY  1110 191		T						1/1/1900 18:30:00	1/1/1900 20:20:00
2024	S1	S228	PHY  1110 192				R				1/1/1900 18:30:00	1/1/1900 20:20:00
2024	S1	S228	PHY  1110A111				R				1/1/1900 08:00:00	1/1/1900 09:50:00
2024	S1	S228	PHY  1110A112					F			1/1/1900 08:00:00	1/1/1900 09:50:00
2024	S1	S228	PHY  1110A121			W					1/1/1900 13:00:00	1/1/1900 14:50:00
2024	S1	S228	PHY  1110A122			W					1/1/1900 15:00:00	1/1/1900 16:50:00
2024	S1	S232	PHY  3700 111		T						1/1/1900 15:00:00	1/1/1900 16:50:00
2024	S1	S232	PHY  3700 112				R				1/1/1900 15:00:00	1/1/1900 16:50:00
2024	S1	S239	PHY  1120 111		T						1/1/1900 08:00:00	1/1/1900 09:50:00
2024	S1	S239	PHY  1120 112				R				1/1/1900 08:00:00	1/1/1900 09:50:00
2024	S1	S239	PHY  1120 121			W					1/1/1900 08:00:00	1/1/1900 09:50:00
2024	S1	S239	PHY  1120 122					F			1/1/1900 08:00:00	1/1/1900 09:50:00
2024	S1	S239	PHY  1120 131				R				1/1/1900 10:00:00	1/1/1900 11:50:00
2024	S1	S239	PHY  1120 141			W					1/1/1900 13:00:00	1/1/1900 14:50:00
2024	S1	S239	PHY  1120 142				R				1/1/1900 13:00:00	1/1/1900 14:50:00
2024	S1	S243	ELE  3510 131	M			R	F			1/1/1900 15:00:00	1/1/1900 15:50:00
2024	S1	S243	ELE  3510 132	M			R	F			1/1/1900 15:00:00	1/1/1900 15:50:00
2024	S1	S243	ELE  4451 001		T	W	R				1/1/1900 16:00:00	1/1/1900 16:50:00
2024	S1	S243	ELE  5451 001		T	W	R				1/1/1900 16:00:00	1/1/1900 16:50:00
2024	S1	S243	MEC  1602 111	M				F			1/1/1900 08:00:00	1/1/1900 08:50:00
2024	S1	S243	MEC  1602 112	M				F			1/1/1900 08:00:00	1/1/1900 08:50:00
2024	S1	S243	MEC  1602 131		T	W					1/1/1900 09:00:00	1/1/1900 09:50:00
2024	S1	S243	MEC  1602 132		T	W					1/1/1900 09:00:00	1/1/1900 09:50:00
2024	S1	S243	MEC  1602 141	M			R				1/1/1900 10:00:00	1/1/1900 10:50:00
2024	S1	S243	MEC  1602 142	M			R				1/1/1900 10:00:00	1/1/1900 10:50:00
2024	S1	S243	MEC  1602 161	M			R				1/1/1900 13:00:00	1/1/1900 13:50:00
2024	S1	S243	MEC  1602 162	M			R				1/1/1900 13:00:00	1/1/1900 13:50:00
2024	S1	S243	MEC  3120 002	M			R	F			1/1/1900 09:00:00	1/1/1900 09:50:00
2024	S1	S243	MEC  3120 005	M	T			F			1/1/1900 14:00:00	1/1/1900 14:50:00
2024	S1	S243	MEC  4060 141		T			F			1/1/1900 13:00:00	1/1/1900 13:50:00
2024	S1	S243	MEC  4310 121	M		W					1/1/1900 11:00:00	1/1/1900 11:50:00
2024	S1	S243	MEC  4310 122	M		W					1/1/1900 11:00:00	1/1/1900 11:50:00
2024	S1	S243	MEC  4901 116			W		F			1/1/1900 10:00:00	1/1/1900 10:50:00
2024	S1	S248	CPE  4901 001									
2024	S1	S248	CPE  4901 002									
2024	S1	S248	CPE  4901 003									
2024	S1	S248	CPE  4901 004									
2024	S1	S248	CPE  4901 005									
2024	S1	S248	CPE  4901 006									
2024	S1	S248	CPE  4901 007									
2024	S1	S248	CPE  4901 008	M		W					1/1/1900 17:00:00	1/1/1900 18:50:00
2024	S1	S255	BIO  1410 111			W					1/1/1900 09:00:00	1/1/1900 10:50:00
2024	S1	S255	BIO  1410 112			W					1/1/1900 11:00:00	1/1/1900 12:50:00
2024	S1	S255	CHM  1010 111		T						1/1/1900 08:00:00	1/1/1900 09:50:00
2024	S1	S255	CHM  1010 112				R				1/1/1900 08:00:00	1/1/1900 09:50:00
2024	S1	S255	CHM  1010 161		T						1/1/1900 13:00:00	1/1/1900 14:50:00
2024	S1	S255	CHM  1010 162				R				1/1/1900 13:00:00	1/1/1900 14:50:00
2024	S1	S257	MEC  3210 111			W					1/1/1900 08:00:00	1/1/1900 09:50:00
2024	S1	S257	MEC  3210 112		T						1/1/1900 08:00:00	1/1/1900 09:50:00
2024	S1	S257	MEC  3210 113				R				1/1/1900 08:00:00	1/1/1900 09:50:00
2024	S1	S257	MEC  3210 122			W					1/1/1900 10:00:00	1/1/1900 11:50:00
2024	S1	S257	MEC  3210 123				R				1/1/1900 10:00:00	1/1/1900 11:50:00
2024	S1	S257	MEC  3210 132				R				1/1/1900 13:00:00	1/1/1900 14:50:00
2024	S1	S257	MEC  3210 133			W					1/1/1900 13:00:00	1/1/1900 14:50:00
2024	S1	S257	MEC  3210 141		T						1/1/1900 15:00:00	1/1/1900 16:50:00
2024	S1	S257	MEC  3210 142			W					1/1/1900 15:00:00	1/1/1900 16:50:00
2024	S1	S257	MEC  3210 151				R				1/1/1900 16:00:00	1/1/1900 17:50:00
2024	S1	S257	MEC  4901 114					F			1/1/1900 10:00:00	1/1/1900 10:50:00
2024	S1	S260	IND  1000 001	M							1/1/1900 16:00:00	1/1/1900 16:50:00
2024	S1	S260	IND  3600 111		T						1/1/1900 08:00:00	1/1/1900 09:50:00
2024	S1	S260	IND  3600 111	M		W		F			1/1/1900 09:00:00	1/1/1900 09:50:00
2024	S1	S260	IND  3810 001	M		W		F			1/1/1900 13:00:00	1/1/1900 13:50:00
2024	S1	S260	IND  4210 111				R				1/1/1900 13:00:00	1/1/1900 14:50:00
2024	S1	S260	IND  4320 111	M			R				1/1/1900 17:30:00	1/1/1900 19:50:00
2024	S1	S260	IND  4840 001	M		W		F			1/1/1900 08:00:00	1/1/1900 08:50:00
2024	S1	S260	IND  4901 111		T			F			1/1/1900 11:00:00	1/1/1900 11:50:00
2024	S1	S260	IND  4901 111			W					1/1/1900 10:00:00	1/1/1900 11:50:00
2024	S1	S260	IND  4901 112		T			F			1/1/1900 11:00:00	1/1/1900 11:50:00
2024	S1	S260	IND  4901 112			W					1/1/1900 10:00:00	1/1/1900 11:50:00
2024	S1	S260	IND  4901 113		T			F			1/1/1900 11:00:00	1/1/1900 11:50:00
2024	S1	S260	IND  4901 113			W					1/1/1900 10:00:00	1/1/1900 11:50:00
2024	S1	S260	IND  4901 114		T			F			1/1/1900 11:00:00	1/1/1900 11:50:00
2024	S1	S260	IND  4901 114			W					1/1/1900 10:00:00	1/1/1900 11:50:00
2024	S1	S262	CHM  1010 191	M	T	W					1/1/1900 16:00:00	1/1/1900 16:50:00
2024	S1	S262	CHM  1010 192	M	T	W					1/1/1900 16:00:00	1/1/1900 16:50:00
2024	S1	S262	IND  2700 001	M		W		F			1/1/1900 09:00:00	1/1/1900 09:50:00
2024	S1	S262	PHY  1110 131	M			R	F			1/1/1900 10:00:00	1/1/1900 10:50:00
2024	S1	S262	PHY  1110 132	M			R	F			1/1/1900 10:00:00	1/1/1900 10:50:00
2024	S1	S262	PHY  1110 151	M	T	W					1/1/1900 13:00:00	1/1/1900 13:50:00
2024	S1	S262	PHY  1110 152	M	T	W					1/1/1900 13:00:00	1/1/1900 13:50:00
2024	S1	S262	PHY  1110 161	M			R	F			1/1/1900 14:00:00	1/1/1900 14:50:00
2024	S1	S262	PHY  1110 162	M			R	F			1/1/1900 14:00:00	1/1/1900 14:50:00
2024	S1	S262	PHY  1110 171	M			R	F			1/1/1900 15:00:00	1/1/1900 15:50:00
2024	S1	S262	PHY  1110 172	M			R	F			1/1/1900 15:00:00	1/1/1900 15:50:00
2024	S1	S310	ELE  4901 001									
2024	S1	S310	ELE  4901 002									
2024	S1	S310	ELE  4901 003									
2024	S1	S310	ELE  4901 004									
2024	S1	S310	ELE  4901 005									
2024	S1	S310	ELE  4901 006									
2024	S1	S310	ELE  4901 007									
2024	S1	S310	ELE  4901 008	M		W					1/1/1900 17:00:00	1/1/1900 18:50:00
2024	S1	S312	CPE  2600 151		T						1/1/1900 13:00:00	1/1/1900 14:50:00
2024	S1	S312	ELE  2001 141				R				1/1/1900 15:00:00	1/1/1900 16:50:00
2024	S1	S312	ELE  2011 001		T	W	R	F			1/1/1900 10:00:00	1/1/1900 10:50:00
2024	S1	S312	ELE  2011 002	M	T	W		F			1/1/1900 11:00:00	1/1/1900 11:50:00
2024	S1	S312	ELE  3201 111					F			1/1/1900 13:00:00	1/1/1900 14:50:00
2024	S1	S312	ELE  3201 111	M							1/1/1900 13:00:00	1/1/1900 14:50:00
2024	S1	S312	ELE  3510 132			W					1/1/1900 15:00:00	1/1/1900 16:50:00
2024	S1	S312	ELE  4300 111			W					1/1/1900 12:00:00	1/1/1900 13:50:00
2024	S1	S312	ELE  4980T111					F			1/1/1900 08:00:00	1/1/1900 09:50:00
2024	S1	S312	ELE  4980T121				R				1/1/1900 13:00:00	1/1/1900 14:50:00
2024	S1	S314	CPE  1500 121				R				1/1/1900 10:00:00	1/1/1900 11:50:00
2024	S1	S314	ELE  1000 121					F			1/1/1900 12:00:00	1/1/1900 13:50:00
2024	S1	S314	ELE  2001 121					F			1/1/1900 08:00:00	1/1/1900 09:50:00
2024	S1	S314	ELE  2801 111			W					1/1/1900 11:00:00	1/1/1900 12:50:00
2024	S1	S314	ELE  3101 111				R				1/1/1900 08:00:00	1/1/1900 09:50:00
2024	S1	S314	ELE  3101 121		T						1/1/1900 10:00:00	1/1/1900 11:50:00
2024	S1	S314	ELE  3101 131		T						1/1/1900 13:00:00	1/1/1900 14:50:00
2024	S1	S314	ELE  3201 111				R				1/1/1900 13:00:00	1/1/1900 13:50:00
2024	S1	S314	ELE  4320 111				R				1/1/1900 15:00:00	1/1/1900 16:50:00
2024	S1	S314	ELE  4980T121	M		W					1/1/1900 13:00:00	1/1/1900 13:50:00
2024	S1	S314	ELE  5320 111				R				1/1/1900 15:00:00	1/1/1900 16:50:00
2024	S1	S325	BME  4710 111	M			R				1/1/1900 08:00:00	1/1/1900 08:50:00
2024	S1	S325	MEC  1602 171		T		R				1/1/1900 14:00:00	1/1/1900 14:50:00
2024	S1	S325	MEC  4310 141	M			R				1/1/1900 13:00:00	1/1/1900 13:50:00
2024	S1	S325	MEC  4810 121		T		R				1/1/1900 11:00:00	1/1/1900 11:50:00
2024	S1	S325	MEC  4901 124			W		F			1/1/1900 10:00:00	1/1/1900 10:50:00
2024	S1	S325	MTH  2610 001		T	W	R	F			1/1/1900 09:00:00	1/1/1900 09:50:00
2024	S1	S325	PER  5010 001	M			R				1/1/1900 16:00:00	1/1/1900 18:00:00
2024	S1	S325	PER  6210 001		T						1/1/1900 17:00:00	1/1/1900 19:30:00
2024	S1	S327	BME  4901 111				R				1/1/1900 10:00:00	1/1/1900 11:50:00
2024	S1	S340	ELE  3401 111			W					1/1/1900 14:00:00	1/1/1900 15:50:00
2024	S1	S340	ELE  3401 112				R				1/1/1900 14:00:00	1/1/1900 15:50:00
2024	S1	S341	CON  2011 111	M							1/1/1900 09:00:00	1/1/1900 09:50:00
2024	S1	S341	CON  2011 112	M							1/1/1900 09:00:00	1/1/1900 09:50:00
2024	S1	S341	CON  2011 113	M							1/1/1900 09:00:00	1/1/1900 09:50:00
2024	S1	S341	CON  2011 114	M							1/1/1900 09:00:00	1/1/1900 09:50:00
2024	S1	S341	IDS  2020 001	M							1/1/1900 15:00:00	1/1/1900 15:50:00
2024	S1	S341	IDS  2020 002	M							1/1/1900 17:00:00	1/1/1900 17:50:00
2024	S1	S341	MEC  2010 001	M		W		F			1/1/1900 08:00:00	1/1/1900 08:50:00
2024	S1	S341	MEC  3120 004	M	T			F			1/1/1900 11:00:00	1/1/1900 11:50:00
2024	S1	S341	MEC  3310 131	M				F			1/1/1900 13:00:00	1/1/1900 13:50:00
2024	S1	S341	MEC  3310 132	M				F			1/1/1900 13:00:00	1/1/1900 13:50:00
2024	S1	S341	MEC  4901 111	M							1/1/1900 10:00:00	1/1/1900 10:50:00
2024	S1	S341	MEC  4901 112	M							1/1/1900 10:00:00	1/1/1900 10:50:00
2024	S1	S341	MEC  4901 113	M							1/1/1900 10:00:00	1/1/1900 10:50:00
2024	S1	S341	MEC  4901 113			W		F			1/1/1900 10:00:00	1/1/1900 10:50:00
2024	S1	S341	MEC  4901 114	M							1/1/1900 10:00:00	1/1/1900 10:50:00
2024	S1	S341	MEC  4901 115	M							1/1/1900 10:00:00	1/1/1900 10:50:00
2024	S1	S341	MEC  4901 116	M							1/1/1900 10:00:00	1/1/1900 10:50:00
2024	S1	S341	MEC  4901 117	M							1/1/1900 10:00:00	1/1/1900 10:50:00
2024	S1	S341	MEC  4901 118	M							1/1/1900 10:00:00	1/1/1900 10:50:00
2024	S1	S341	MEC  4901 119	M							1/1/1900 10:00:00	1/1/1900 10:50:00
2024	S1	S341	MEC  4901 120	M							1/1/1900 10:00:00	1/1/1900 10:50:00
2024	S1	S341	MEC  4901 121	M							1/1/1900 10:00:00	1/1/1900 10:50:00
2024	S1	S341	MEC  4901 123	M							1/1/1900 10:00:00	1/1/1900 10:50:00
2024	S1	S341	MEC  4901 124	M							1/1/1900 10:00:00	1/1/1900 10:50:00
2024	S1	S341	MEC  4901 125	M							1/1/1900 10:00:00	1/1/1900 10:50:00
2024	S1	S341	MEC  4901 126	M							1/1/1900 10:00:00	1/1/1900 10:50:00
2024	S1	S341	MEC  4901 127	M							1/1/1900 10:00:00	1/1/1900 10:50:00
2024	S1	S341	MEC  4901 128	M							1/1/1900 10:00:00	1/1/1900 10:50:00
2024	S1	S341	MTH  2140 002		T		R	F			1/1/1900 09:00:00	1/1/1900 09:50:00
2024	S1	S341	PHL  3101 006	M		W		F			1/1/1900 14:00:00	1/1/1900 14:50:00
2024	S1	S341	PHY  1110 181			W		F			1/1/1900 15:00:00	1/1/1900 15:50:00
2024	S1	S341	PHY  1110 182			W		F			1/1/1900 15:00:00	1/1/1900 15:50:00
2024	S1	S343	CPE  1500 111		T						1/1/1900 08:00:00	1/1/1900 09:50:00
2024	S1	S343	CPE  1500 131		T						1/1/1900 13:00:00	1/1/1900 14:50:00
2024	S1	S343	CPE  1500 141		T						1/1/1900 15:00:00	1/1/1900 16:50:00
2024	S1	S343	CPE  4610 111				R				1/1/1900 13:00:00	1/1/1900 14:50:00
2024	S1	S343	ELE  1000 111					F			1/1/1900 12:00:00	1/1/1900 13:50:00
2024	S1	S343	ELE  3300 002	M			R	F			1/1/1900 11:00:00	1/1/1900 11:50:00
2024	S1	S343	ELE  3510 111				R				1/1/1900 08:00:00	1/1/1900 09:50:00
2024	S1	S343	ELE  3510 121			W					1/1/1900 10:00:00	1/1/1900 11:50:00
2024	S1	S343	ELE  3510 131			W					1/1/1900 12:00:00	1/1/1900 13:50:00
2024	S1	S343	ELE  4980T111	M		W					1/1/1900 09:00:00	1/1/1900 09:50:00
2024	S1	S344	ELE  1000 131					F			1/1/1900 12:00:00	1/1/1900 13:50:00
2024	S1	S344	ELE  2001 111				R				1/1/1900 08:00:00	1/1/1900 09:50:00
2024	S1	S344	ELE  2001 131		T						1/1/1900 10:00:00	1/1/1900 11:50:00
2024	S1	S344	ELE  2001 151		T						1/1/1900 15:00:00	1/1/1900 16:50:00
2024	S1	S344	ELE  2001 161				R				1/1/1900 18:00:00	1/1/1900 19:50:00
2024	S1	S344	ELE  3300 003	M	T		R				1/1/1900 13:00:00	1/1/1900 13:50:00
2024	S1	S344	ELE  3300 004	M			R	F			1/1/1900 15:00:00	1/1/1900 15:50:00
2024	S1	S344	ELE  3300 005	M			R	F			1/1/1900 16:00:00	1/1/1900 16:50:00
2024	S1	S358	BME  2310 121	M				F			1/1/1900 11:00:00	1/1/1900 11:50:00
2024	S1	S358	BME  3210 111	M	T						1/1/1900 14:00:00	1/1/1900 14:50:00
2024	S1	S358	BME  3210 112	M	T						1/1/1900 14:00:00	1/1/1900 14:50:00
2024	S1	S358	BME  3710 111	M		W					1/1/1900 08:00:00	1/1/1900 08:50:00
2024	S1	S358	CPE  2600 161				R				1/1/1900 15:00:00	1/1/1900 16:50:00
2024	S1	S358	ELE  3101 131					F			1/1/1900 14:00:00	1/1/1900 14:50:00
2024	S1	S358	MEC  1602 151		T	W					1/1/1900 11:00:00	1/1/1900 11:50:00
2024	S1	S358	MEC  1602 152		T	W					1/1/1900 11:00:00	1/1/1900 11:50:00
2024	S1	S358	MEC  4160 001			W					1/1/1900 09:00:00	1/1/1900 10:50:00
2024	S1	S358	MEC  4160 001	M				F			1/1/1900 09:00:00	1/1/1900 09:50:00
2024	S1	S358	MTH  1110 004	M	T		R	F			1/1/1900 10:00:00	1/1/1900 10:50:00
2024	S1	S359	BME  2310 141		T			F			1/1/1900 15:00:00	1/1/1900 15:50:00
2024	S1	S359	ELE  1000 111		T		R				1/1/1900 09:00:00	1/1/1900 09:50:00
2024	S1	S359	ELE  2801 111		T		R	F			1/1/1900 11:00:00	1/1/1900 11:50:00
2024	S1	S359	ELE  4440 001	M	T		R				1/1/1900 10:00:00	1/1/1900 10:50:00
2024	S1	S359	ELE  5440 001	M	T		R				1/1/1900 10:00:00	1/1/1900 10:50:00
2024	S1	S359	IND  4210 111	M	T						1/1/1900 13:00:00	1/1/1900 13:50:00
2024	S1	S359	MEC  3120 001	M	T			F			1/1/1900 08:00:00	1/1/1900 08:50:00
2024	S1	S359	MEC  3140 002	M	T			F			1/1/1900 14:00:00	1/1/1900 14:50:00
2024	S1	S359	MEC  4310 151		T		R				1/1/1900 16:00:00	1/1/1900 16:50:00
2024	S1	S359	MEC  4310 152		T		R				1/1/1900 16:00:00	1/1/1900 16:50:00
2024	S1	S359	MEC  4674 001	M		W		F			1/1/1900 09:00:00	1/1/1900 09:50:00
2024	S1	S359	MEC  4810 131	M		W					1/1/1900 15:00:00	1/1/1900 15:50:00
2024	S1	S359	MEC  4810 132	M		W					1/1/1900 15:00:00	1/1/1900 15:50:00
2024	S1	S359	MEC  4901 123			W		F			1/1/1900 10:00:00	1/1/1900 10:50:00
2024	S1	S359	MEC  5980 001	M		W		F			1/1/1900 09:00:00	1/1/1900 09:50:00
2024	S1	S362	BME  2310 121			W					1/1/1900 10:00:00	1/1/1900 11:50:00
2024	S1	S362	BME  2310 141				R				1/1/1900 15:00:00	1/1/1900 16:50:00
